customer_id,age,gender,monthly_charges,total_charges,tenure_months,contract_type,payment_method,internet_service,phone_service,multiple_lines,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,churn
CUST_001592,1.1797427475808897,Female,36.34657420520695,N/A,69.0,One year,Bank transfer,DSL,yes,Yes,yes,No internet service,Yes,Yes,0,no,No,N
CUST_001593,51.54839706236502,F,67.91672940430767,2169.67,33.0,monthly,Credit card,none,No,no,No,,No internet service,Y,0,yes,No,N
CUST_001594,58.55902261629293,m,76.70598873032677,4997.5,69.0,monthly,Bank transfer,dsl,yes,No phone service,,No internet service,no,Yes,1,Yes,yes,Yes
CUST_001595,9.556013466872423,m,,3050.97,38.0,monthly,Mailed check,fiber,0,,No internet service,No,Yes,N,0,yes,No,N
CUST_001596,29.854039429350937,Male,81.39850505270468,2224.85,26.0,Month-to-month,Credit card,Fiber optic,yes,No,yes,No internet service,yes,Y,1,Yes,yes,0
CUST_001597,54.287313915077966,f,71.48680420029736,76.05,1.0,Two year,credit_card,DSL,yes,No phone service,No internet service,No,no,No,1,No,Yes,No
CUST_001598,75.86243204567548,FEMALE,54.34549003566193,211.41,4.0,2-year,Credit card,DSL,no,no,No,No,No internet service,yes,1,No,yes,0
CUST_001599,45.31190561513112,FEMALE,81.79327728862377,3358.1,39.0,2-year,Credit card,none,N,No,,No,Yes,yes,0,yes,yes,Y
CUST_001600,34.07995588156299,FEMALE,37.8496492031613,2172.47,54.0,1-year,credit_card,No,0,Yes,no,,No internet service,no,0,yes,no,N
CUST_001601,42.256553383427395,Male,46.986572349750396,1465.76,33.0,Two year,bank_transfer,none,N,No phone service,No,yes,yes,Y,1,yes,No,0
CUST_001602,65.62314628722277,M,45.7159985715351,1566.2,33.0,2-year,Mailed check,Fiber optic,1,,No internet service,No internet service,Yes,Y,1,yes,No,yes
CUST_001603,35.310537313131974,FEMALE,86.6011211827862,6556.19,72.0,1-year,bank_transfer,Fiber optic,N,Yes,No internet service,Yes,yes,Yes,1,No,no,no
CUST_001604,33.0121199002462,m,83.85577028280152,,20.0,1-year,bank_transfer,dsl,1,no,No,No,no,Y,0,No,Yes,0
CUST_001605,37.758847167269515,Male,74.7461047408999,1090.52,16.0,monthly,bank_transfer,DSL,No,no,Yes,,no,yes,0,Yes,Yes,Yes
CUST_001606,30.700070876119316,F,86.43859730423594,1876.05,,One year,Electronic check,dsl,1,No phone service,No,Yes,No internet service,Y,0,yes,Yes,no
CUST_001607,46.84005473992193,f,47.414344351760235,2007.93,45.0,monthly,bank_transfer,Fiber optic,1,no,,yes,No internet service,no,Yes,No,no,Y
CUST_001608,69.3701768770434,f,71.97190239721961,4097.05,62.0,Month-to-month,Electronic check,No,Y,yes,,No internet service,no,no,0,no,yes,0
CUST_001609,46.32610329437771,Male,38.85260435538072,910.01,23.0,  Month-to-month  ,Electronic check,Fiber optic,Y,Yes,,,No internet service,yes,No,yes,yes,yes
CUST_001610,41.21469746810568,F,982.4029599244642,3263.68,42.0,1-year,Mailed check,Fiber optic,N,No phone service,No,No,no,yes,1,Yes,Yes,no
CUST_001611,40.62283096626684,Female,62.69551534895605,679.22,12.0,One year,bank_transfer,No,Yes,yes,yes,No,Yes,yes,1,Yes,no,Yes
CUST_001612,21.552137869550144,Male,57.30114223179838,4023.78,65.0,2-year,Bank transfer,none,yes,no,,No,yes,Y,Yes,no,No,0
CUST_001613,58.246646657207386,MALE,75.8181703712198,214.44,,1-year,credit_card,fiber,yes,No phone service,,,no,Y,1,no,no,Y
CUST_001614,43.83244204480797,FEMALE,82.52338334382466,755.99,9.0,1-year,Electronic check,Fiber optic,Y,yes,,Yes,no,No,1,no,No,yes
CUST_001615,42.29280129614062,M,51.63309610306397,2556.83,51.0,monthly,Mailed check,fiber,Yes,no,Yes,yes,yes,N,1,No,Yes,Yes
CUST_001616,92.89661351767292,F,63.77848657295248,941.44,16.0,One year,Credit card,dsl,no,No,yes,No internet service,yes,N,0,no,Yes,1
CUST_001617,49.48129362548529,F,43.831187327166944,121.92,3.0,One year,Mailed check,fiber,1,No,No,yes,Yes,Yes,No,Yes,yes,Y
CUST_001618,33.72313424857224,F,15.038779650141212,327.77,24.0,2-year,Mailed check,Fiber optic,0,Yes,Yes,No,yes,Y,No,yes,yes,Y
CUST_001619,38.60463605691685,Female,69.00919262827458,915.13,13.0,1-year,bank_transfer,fiber,No,No,,yes,No internet service,No,1,Yes,No,no
CUST_001620,62.22668563795132,Male,77.17810712509264,156.02,2.0,One year,bank_transfer,DSL,no,yes,yes,Yes,no,No,No,Yes,Yes,No
CUST_001621,46.69905615806647,F,70.24133618173451,4557.85,71.0,One year,Electronic check,Fiber optic,Yes,,yes,no,yes,no,1,No,Yes,No
CUST_001622,23.4258303252395,MALE,26.008765644912657,511.15,21.0,2-year,Electronic check,No,Y,No,Yes,no,Yes,Y,No,Yes,no,0
CUST_001623,58.78843401862805,F,57.98301139847051,1088.03,19.0,monthly,bank_transfer,fiber,Yes,No phone service,,No internet service,yes,No,1,No,Yes,yes
CUST_001624,34.97783871691509,f,20.633044798978375,950.48,47.0,Two year,bank_transfer,DSL,Y,No phone service,Yes,No internet service,no,no,0,No,Yes,no
CUST_001625,73.09946664326318,FEMALE,92.3940221530837,2226.93,22.0,Month-to-month,Bank transfer,dsl,no,No phone service,No internet service,yes,No,Yes,0,yes,no,No
CUST_001626,61.20072098571973,M,43.27890835763827,1455.33,33.0,Two year,Bank transfer,dsl,no,No,,No internet service,yes,no,0,Yes,no,Yes
CUST_001627,38.29017156511873,FEMALE,90.10807218919793,3013.33,32.0,One year,credit_card,fiber,0,No,Yes,,No internet service,Yes,1,yes,Yes,0
CUST_001628,64.21524542602668,f,83.91739287368291,5126.85,64.0,1-year,bank_transfer,dsl,Yes,Yes,No,Yes,no,N,Yes,yes,yes,yes
CUST_001629,46.01783265791105,f,46.98819294927876,1823.68,39.0,Month-to-month,Credit card,No,Yes,,,No,Yes,N,1,Yes,yes,no
CUST_001630,57.791605126833296,M,42.344300974645094,2913.97,72.0,Month-to-month,Bank transfer,Fiber optic,1,,no,No,no,yes,No,Yes,Yes,N
CUST_001631,52.27099225941712,MALE,72.00740432772677,3022.66,42.0,1-year,Electronic check,DSL,yes,no,,yes,No,yes,No,no,yes,Yes
CUST_001632,32.3046501751369,Male,48.11351925633857,394.3,9.0,Month-to-month,Mailed check,none,Y,Yes,No internet service,No,Yes,no,1,no,no,No
CUST_001633,35.34675251523807,f,67.04969284316415,1636.9,25.0,1-year,credit_card,fiber,yes,yes,Yes,yes,No,yes,No,No,yes,No
CUST_001634,60.44941226371742,Male,55.34344818386163,101.75,2.0,Month-to-month,Bank transfer,dsl,No,No phone service,no,No internet service,No,Y,1,Yes,Yes,No
CUST_001635,39.97837001840189,f,29.376831710687334,590.84,19.0,2-year,Mailed check,Fiber optic,No,No,No internet service,No internet service,No internet service,no,0,No,yes,No
CUST_001636,38.94527305137005,m,20.39063961751082,388.37,20.0,2-year,Mailed check,none,Yes,no,No,,yes,No,Yes,yes,Yes,Y
CUST_001637,30.673161309759706,M,69.53368496989194,5307.93,70.0,Two year,Bank transfer,No,no,no,,,No internet service,Y,1,yes,yes,N
CUST_001638,51.353985983901914,f,53.768845073387496,,17.0,Month-to-month,Credit card,dsl,No,No,no,Yes,No internet service,no,No,no,Yes,yes
CUST_001639,75.93787378864718,m,53.93820366171735,3531.77,68.0,monthly,Credit card,dsl,No,Yes,Yes,No,No internet service,N,Yes,No,Yes,yes
CUST_001640,28.987006286185906,FEMALE,78.91727678187571,239.44,3.0,  1-year  ,credit_card,DSL,0,no,Yes,,Yes,Yes,Yes,Yes,yes,No
CUST_001641,45.36329185009137,Female,,4504.22,51.0,Month-to-month,Credit card,No,yes,,No,Yes,yes,yes,Yes,Yes,yes,yes
CUST_001642,148.0031996772078,m,59.549105572763814,1427.32,26.0,2-year,credit_card,No,0,Yes,No internet service,no,yes,yes,0,no,no,N
CUST_001643,43.805379131314275,F,58.18802586180277,3305.59,56.0,2-year,Electronic check,fiber,yes,No,no,,Yes,yes,Yes,no,No,Yes
CUST_001644,38.14355615120592,FEMALE,58.652990155149304,3144.57,49.0,Two year,Bank transfer,fiber,1,no,No,Yes,yes,Yes,Yes,no,Yes,Yes
CUST_001645,29.064097077796806,m,37.86128860600849,293.97,8.0,monthly,Mailed check,DSL,0,,No internet service,yes,No internet service,Y,0,no,Yes,1
CUST_001646,51.42460645811473,Male,69.46306109495394,2336.31,37.0,Month-to-month,credit_card,fiber,1,No phone service,yes,yes,No,Yes,0,no,Yes,yes
CUST_001647,42.192836024931765,Female,76.03771943644308,1858.76,27.0,Month-to-month,Credit card,DSL,No,No,yes,Yes,No,yes,Yes,no,Yes,No
CUST_001648,59.78594993519795,MALE,78.60460416835258,3427.65,45.0,monthly,credit_card,No,Yes,,No internet service,No internet service,no,Y,No,yes,yes,no
CUST_001649,62.81079077347126,f,26.2649459499507,99.76,4.0,monthly,bank_transfer,DSL,yes,No,Yes,no,No,No,No,No,yes,N
CUST_001650,83.8434546302792,F,,1681.56,37.0,monthly,credit_card,DSL,No,,Yes,Yes,yes,N,No,Yes,No,No
CUST_001651,53.69449759820363,MALE,47.43473494353067,$3367.87,71.0,2-year,Credit card,DSL,no,,yes,,Yes,No,No,Yes,Yes,Y
CUST_001652,49.886944748732496,m,66.99773908818426,2241.02,33.0,1-year,bank_transfer,Fiber optic,yes,no,Yes,No internet service,No internet service,Yes,1,No,No,0
CUST_001653,47.91576452366004,MALE,74.61489159535968,2353.77,31.0,monthly,bank_transfer,Fiber optic,No,no,Yes,Yes,no,yes,No,no,no,no
CUST_001654,39.702505607839676,MALE,94.93420814891962,5297.13,55.0,1-year,Credit card,none,1,no,No internet service,No,No,No,1,no,No,N
CUST_001655,50.077257651925365,Female,55.10069039263853,639.52,12.0,Two year,bank_transfer,none,0,No phone service,,,no,N,Yes,Yes,No,Y
CUST_001656,40.56897884791456,FEMALE,55.048550033815715,619.44,11.0,Month-to-month,Bank transfer,No,Y,No phone service,No internet service,,Yes,Y,0,yes,no,yes
CUST_001657,47.52691464404421,MALE,87.99344037757494,6775.64,72.0,Month-to-month,Mailed check,DSL,yes,,Yes,yes,Yes,Y,1,No,no,Y
CUST_001658,64.7639630341194,MALE,70.9315387706061,2173.28,32.0,One year,Bank transfer,No,Y,yes,No internet service,No,no,No,No,no,No,yes
CUST_001659,29.901861520805383,f,90.35303022375948,,57.0,Two year,Bank transfer,Fiber optic,yes,No,no,No,no,yes,1,yes,no,Y
CUST_001660,62.09817841693568,FEMALE,70.77456006019672,2820.08,38.0,monthly,Credit card,DSL,yes,no,yes,,no,N,0,yes,No,no
CUST_001661,64.75672601009798,Female,41.857667625734585,2429.51,60.0,monthly,Credit card,fiber,0,No,,no,No internet service,Yes,No,no,yes,Y
CUST_001662,43.22897209513382,F,38.33743290444387,686.13,19.0,2-year,Mailed check,Fiber optic,1,,no,No internet service,yes,yes,1,No,yes,No
CUST_001663,13.172176514871081,m,33.96975501882142,2018.01,56.0,Two year,credit_card,Fiber optic,N,Yes,no,yes,No,no,1,No,No,yes
CUST_001664,35.882670193583515,Female,78.24103669516947,1073.97,14.0,monthly,Bank transfer,Fiber optic,N,,Yes,No,No,No,1,Yes,no,Yes
CUST_001665,64.45491819841664,Female,88.77193646174017,2742.34,33.0,One year,bank_transfer,DSL,Y,No phone service,Yes,yes,No,no,Yes,Yes,no,Y
CUST_001666,44.656979065516765,M,101.98724282772761,,10.0,1-year,Mailed check,none,Yes,yes,no,,no,No,Yes,No,yes,yes
CUST_001667,30.01046651557634,Female,81.86210664646481,4938.4,64.0,Month-to-month,Bank transfer,dsl,No,Yes,no,No internet service,no,Yes,1,no,yes,Yes
CUST_001668,37.42837618157674,FEMALE,88.25677155069971,6142.29,64.0,Two year,credit_card,fiber,Yes,No,No,Yes,no,yes,0,No,no,yes
CUST_001669,57.6093003975683,M,53.399673346926306,3266.9,62.0,Month-to-month,bank_transfer,fiber,Yes,No phone service,No,No,No internet service,N,1,Yes,no,0
CUST_001670,53.20100352302069,m,41.871683665122866,2769.99,68.0,1-year,Bank transfer,No,N,no,yes,No internet service,No internet service,yes,0,Yes,no,1
CUST_001671,41.416018512454585,MALE,82.00158664835106,3385.22,43.0,  Two year  ,Electronic check,DSL,No,Yes,no,yes,No internet service,No,Yes,Yes,no,yes
CUST_001672,39.49763382277968,f,73.35361504478801,3950.84,59.0,1-year,Mailed check,none,N,No phone service,No internet service,,No internet service,Y,1,No,No,0
CUST_001673,39.12362776434267,f,67.14888748681786,3593.73,,monthly,Credit card,Fiber optic,0,No,,No internet service,Yes,no,No,No,no,Yes
CUST_001674,31.16384723252246,m,72.7474296126598,1275.37,19.0,monthly,Bank transfer,dsl,0,,No,Yes,No internet service,N,1,no,yes,Yes
CUST_001675,69.23063534204162,m,71.46370964916412,1489.98,21.0,monthly,bank_transfer,DSL,N,No,Yes,No internet service,No internet service,N,1,Yes,yes,no
CUST_001676,40.1651929618299,FEMALE,90.67633719707122,1810.16,22.0,1-year,bank_transfer,DSL,1,Yes,no,,No internet service,yes,1,yes,Yes,N
CUST_001677,63.257377812382444,Male,,867.76,9.0,1-year,Mailed check,none,N,Yes,No internet service,yes,No,yes,1,yes,no,1
CUST_001678,67.81974077883677,MALE,75.88440704680694,746.31,9.0,1-year,Mailed check,dsl,no,,,No,No,No,Yes,no,No,Y
CUST_001679,59.974663472219405,m,81.91605745125857,N/A,27.0,Month-to-month,bank_transfer,Fiber optic,Yes,Yes,No internet service,No,No,Y,Yes,no,Yes,Y
CUST_001680,38.52569530922927,Female,,1373.76,17.0,1-year,bank_transfer,DSL,1,yes,No internet service,no,yes,no,0,Yes,Yes,1
CUST_001681,51.05595135504914,FEMALE,55.776605359307624,2531.44,44.0,monthly,bank_transfer,fiber,1,no,Yes,yes,Yes,Y,0,No,No,yes
CUST_001682,44.63706590413626,f,80.1312934982628,3346.69,45.0,One year,Bank transfer,fiber,Yes,No phone service,No,no,no,N,Yes,No,Yes,1
CUST_001683,31.444472089048077,F,37.11009862281477,298.18,,  1-year  ,bank_transfer,dsl,1,,No internet service,no,No internet service,Y,Yes,yes,Yes,No
CUST_001684,49.865389225824046,FEMALE,86.07783104591766,1472.49,18.0,One year,Credit card,Fiber optic,Yes,No,,,No,No,Yes,Yes,yes,0
CUST_001685,27.314403132602962,f,41.109541204679296,1439.83,33.0,monthly,bank_transfer,dsl,no,No,No,,Yes,Y,Yes,yes,Yes,No
CUST_001686,62.815190826923455,M,70.71606573589466,74.23,1.0,1-year,Credit card,DSL,yes,no,yes,,No internet service,no,1,yes,No,N
CUST_001687,38.03074054052411,FEMALE,48.09692083147682,269.83,6.0,Month-to-month,Bank transfer,fiber,1,Yes,Yes,Yes,yes,N,0,Yes,no,yes
CUST_001688,48.01739483809259,f,76.06777966148853,3174.59,41.0,Month-to-month,Mailed check,No,Y,Yes,No,yes,no,Yes,1,no,no,no
CUST_001689,49.249318073192136,Male,64.32149548144183,3407.84,55.0,One year,Credit card,dsl,Y,No,No,No,No internet service,N,0,yes,no,Yes
CUST_001690,41.11642539443884,FEMALE,33.104880836733344,178.09,5.0,2-year,Bank transfer,No,no,no,No internet service,yes,no,Yes,1,no,yes,yes
CUST_001691,53.80040702212912,FEMALE,73.41399262036958,4609.82,59.0,Month-to-month,bank_transfer,No,Yes,No,,,No internet service,no,No,No,yes,0
CUST_001692,37.876445150662136,MALE,53.44158446334579,,18.0,Month-to-month,Bank transfer,none,Y,Yes,No internet service,Yes,yes,N,0,yes,yes,Y
CUST_001693,58.06945946185866,m,82.62293441626738,4179.88,49.0,Month-to-month,bank_transfer,fiber,no,,,yes,Yes,N,1,Yes,No,No
CUST_001694,24.810304796298773,MALE,65.02651377468814,4006.66,65.0,monthly,Bank transfer,dsl,N,No phone service,Yes,yes,no,N,No,no,no,0
CUST_001695,46.89569369319618,FEMALE,72.90841970776077,3829.07,54.0,Month-to-month,Mailed check,No,No,Yes,No,no,no,N,0,No,No,No
CUST_001696,74.08393498587427,m,45.84862089969575,2996.82,61.0,Two year,Credit card,DSL,Y,,no,yes,Yes,No,0,No,No,No
CUST_001697,29.99503013091638,f,53.213355371452764,466.4,8.0,1-year,Mailed check,none,0,No phone service,,no,no,yes,Yes,yes,Yes,no
CUST_001698,34.83382544212723,F,55.82722727797831,158.62,3.0,Month-to-month,Electronic check,Fiber optic,No,yes,,no,No,N,No,No,no,Y
CUST_001699,52.708617744883725,F,82.13404960485111,2107.29,25.0,2-year,bank_transfer,none,0,no,No internet service,No internet service,Yes,No,1,Yes,Yes,no
CUST_001700,47.69372672909397,FEMALE,98.54754175610978,6165.88,69.0,  2-year  ,Credit card,Fiber optic,Yes,,No internet service,,yes,no,0,yes,yes,Yes
CUST_001701,50.25945148910339,Male,48.896564965142474,2673.76,55.0,Month-to-month,Mailed check,fiber,Y,yes,yes,Yes,No internet service,N,Yes,No,yes,yes
CUST_001702,52.337806952214954,M,86.5369628931536,3722.31,40.0,Month-to-month,Credit card,dsl,no,Yes,,no,No internet service,Y,No,Yes,No,yes
CUST_001703,54.52082202842655,f,21.606451645485958,1081.69,50.0,Two year,Electronic check,dsl,yes,no,Yes,yes,Yes,N,1,no,No,1
CUST_001704,,m,41.11621197815421,1421.36,33.0,Month-to-month,credit_card,Fiber optic,Y,,No,no,No,N,No,no,Yes,No
CUST_001705,51.147279853927685,FEMALE,45.82443087626451,N/A,18.0,Month-to-month,bank_transfer,DSL,Y,Yes,No,no,yes,Yes,0,yes,Yes,1
CUST_001706,,f,37.94982621118556,2289.04,57.0,1-year,bank_transfer,Fiber optic,Y,no,No,no,No internet service,Y,Yes,Yes,No,No
CUST_001707,55.088605518040964,FEMALE,33.3282322042484,513.39,16.0,2-year,Bank transfer,Fiber optic,Y,no,,No,No internet service,N,0,No,no,Yes
CUST_001708,73.49822902342822,Male,73.25997824275595,3045.38,38.0,Two year,bank_transfer,dsl,0,Yes,No internet service,No,No,N,1,yes,No,0
CUST_001709,43.010493804261394,Female,60.718646045442775,2581.95,41.0,  2-year  ,bank_transfer,No,no,Yes,Yes,No,no,N,0,yes,no,no
CUST_001710,30.382060429940378,Female,72.58810795210219,532.02,7.0,Two year,Mailed check,DSL,no,,No,No,Yes,No,Yes,No,Yes,N
CUST_001711,61.60621003930459,Male,78.80945372243026,4427.12,,2-year,bank_transfer,dsl,0,no,,No internet service,No,no,0,Yes,yes,N
CUST_001712,43.19428254069603,m,70.31233986345067,4763.13,63.0,Month-to-month,bank_transfer,none,yes,,no,no,No,Yes,No,No,yes,N
CUST_001713,12.409956809789458,MALE,78.15526352300748,2725.11,32.0,2-year,Electronic check,Fiber optic,no,no,yes,No internet service,No,N,Yes,no,Yes,Y
CUST_001714,57.711325157256326,Male,939.2952121879198,2613.84,38.0,2-year,Electronic check,No,no,,yes,yes,No,no,0,yes,Yes,Yes
CUST_001715,36.97007721069116,FEMALE,41.2601322338851,847.59,,Two year,Credit card,DSL,Yes,Yes,No,,no,Yes,0,no,yes,yes
CUST_001716,43.64200076543759,m,86.15628361641592,1265.2,16.0,One year,Credit card,fiber,1,Yes,No internet service,Yes,yes,Yes,Yes,yes,no,yes
CUST_001717,49.97970495853522,F,53.21775734437746,2888.3,52.0,  Two year  ,bank_transfer,DSL,Yes,No,yes,No internet service,No,Yes,Yes,No,Yes,no
CUST_001718,47.857495196685996,Male,46.28807402475148,1388.96,,Two year,bank_transfer,DSL,1,,yes,No,No,N,1,Yes,no,1
CUST_001719,55.64177725708559,m,61.441642483912034,1054.23,16.0,Two year,Bank transfer,Fiber optic,No,No,yes,No,Yes,No,1,No,no,Yes
CUST_001720,38.46770444145235,Male,46.74378161406974,735.87,17.0,monthly,Credit card,Fiber optic,yes,No,yes,yes,No internet service,N,Yes,no,yes,Y
CUST_001721,52.69658697264124,Male,56.651392360211354,3468.31,64.0,monthly,Mailed check,fiber,1,yes,No,no,no,N,0,Yes,no,Yes
CUST_001722,41.106799836241244,MALE,71.88107843126933,868.28,13.0,monthly,bank_transfer,fiber,Yes,no,,Yes,No,no,1,Yes,yes,Yes
CUST_001723,56.08215721331255,MALE,71.96683478492254,5603.74,72.0,Two year,Mailed check,fiber,yes,No phone service,Yes,No internet service,yes,yes,0,yes,Yes,no
CUST_001724,34.97783871691509,f,20.633044798978375,950.48,47.0,Two year,bank_transfer,DSL,Y,No phone service,Yes,No internet service,no,no,0,No,Yes,no
CUST_001725,30.96841946933107,m,55.24589254102511,286.55,5.0,Two year,Mailed check,dsl,Y,no,No internet service,no,yes,yes,1,yes,No,Y
CUST_001726,61.28973174262548,m,86.48666009540487,987.24,12.0,Month-to-month,credit_card,Fiber optic,N,No phone service,,,Yes,no,0,Yes,No,N
CUST_001727,36.96054832328928,M,74.92800235467882,2909.13,41.0,One year,Mailed check,Fiber optic,N,No,no,,yes,Y,Yes,Yes,No,yes
CUST_001728,57.12086697421718,Male,106.50130078697083,349.36,3.0,monthly,Credit card,fiber,N,No phone service,Yes,No internet service,Yes,no,No,yes,No,0
CUST_001729,50.50930970102011,Female,88.60256347483056,2779.83,33.0,2-year,bank_transfer,dsl,yes,Yes,no,No internet service,no,Yes,0,Yes,No,No
CUST_001730,72.57275515192683,Male,87.88586137119879,4280.83,50.0,2-year,Credit card,No,Y,Yes,Yes,No internet service,yes,N,0,No,no,1
CUST_001731,126.42262405765564,Male,37.24262899088396,1985.6,56.0,1-year,Mailed check,dsl,No,,Yes,No internet service,No internet service,Y,1,Yes,no,N
CUST_001732,39.760248058227035,m,80.27720703266846,669.31,9.0,One year,Electronic check,Fiber optic,No,no,No internet service,No,No,Yes,0,no,No,Y
CUST_001733,44.708705911684014,Male,63.937863966061784,2951.91,50.0,monthly,Electronic check,dsl,N,yes,yes,no,no,N,0,yes,Yes,yes
CUST_001734,40.45230325748587,f,53.98036392923501,,29.0,One year,Electronic check,Fiber optic,No,No,No internet service,no,No internet service,N,0,yes,Yes,N
CUST_001735,56.99912852913075,Male,68.36030681065057,2798.19,39.0,One year,bank_transfer,fiber,Y,no,Yes,No,no,Yes,1,No,no,0
CUST_001736,20.755340873451182,f,,3860.97,45.0,2-year,Bank transfer,fiber,N,No,,no,yes,no,No,no,no,0
CUST_001737,29.194763712804686,MALE,75.01663182008423,1375.44,17.0,Two year,credit_card,fiber,1,Yes,yes,No internet service,no,yes,1,Yes,No,no
CUST_001738,28.982956176312104,Female,47.430523973158806,2470.85,56.0,Month-to-month,Mailed check,No,1,yes,,Yes,no,Y,Yes,No,Yes,1
CUST_001739,59.25461387960364,FEMALE,79.84917827185241,3344.85,46.0,1-year,Bank transfer,No,Y,yes,,,no,N,0,Yes,yes,Y
CUST_001740,70.65920058872888,m,52.248249158480725,3332.76,67.0,monthly,Electronic check,Fiber optic,0,Yes,,,Yes,No,No,No,No,Y
CUST_001741,43.433261721937924,Male,69.33366237928573,5192.78,69.0,One year,Mailed check,DSL,No,No phone service,yes,no,No internet service,N,No,yes,no,yes
CUST_001742,42.46767415214984,f,58.932998650457314,,14.0,1-year,Bank transfer,none,N,yes,,Yes,yes,yes,0,no,no,yes
CUST_001743,46.050782446697724,f,60.62267496528749,4056.02,67.0,One year,Credit card,No,1,No phone service,yes,,No,N,0,yes,no,Yes
CUST_001744,62.42817453912286,MALE,80.32485950081019,1697.3,23.0,2-year,Electronic check,Fiber optic,Y,No,no,Yes,yes,No,No,No,yes,0
CUST_001745,31.08970298714139,f,44.19612560368204,2700.68,61.0,Month-to-month,Bank transfer,dsl,no,yes,Yes,No,yes,no,1,Yes,Yes,Yes
CUST_001746,48.57553474102178,FEMALE,103.90390148553865,2429.72,23.0,2-year,bank_transfer,fiber,1,,No,yes,Yes,N,Yes,no,no,Y
CUST_001747,59.62796444673644,F,28.578278614110072,758.72,27.0,1-year,Credit card,fiber,no,Yes,,no,Yes,Y,1,Yes,No,No
CUST_001748,52.51641254909767,M,53.04664633490286,3086.44,54.0,monthly,Electronic check,fiber,Y,No phone service,No internet service,No,no,no,1,yes,yes,no
CUST_001749,47.843724248981154,FEMALE,72.40423779883481,,10.0,One year,credit_card,Fiber optic,Y,,no,No,yes,No,0,Yes,Yes,yes
CUST_001750,60.015691388507115,Female,76.6862833287062,1249.15,16.0,Month-to-month,Electronic check,fiber,Yes,No,No internet service,Yes,No internet service,Yes,No,No,No,Yes
CUST_001751,4.451515605011442,FEMALE,62.99048558856588,2366.22,41.0,2-year,bank_transfer,No,1,No,No,no,Yes,N,1,no,No,no
CUST_001752,55.16812979296361,MALE,63.85218593996914,3831.59,55.0,1-year,credit_card,dsl,Yes,yes,yes,No,Yes,no,0,no,yes,1
CUST_001753,35.188864753088644,MALE,73.21100170655234,N/A,61.0,2-year,credit_card,fiber,yes,yes,No,No internet service,No internet service,N,Yes,no,yes,N
CUST_001754,17.540506547153146,FEMALE,60.378610450846395,2854.95,49.0,One year,credit_card,Fiber optic,1,,No internet service,No,Yes,Y,0,No,yes,N
CUST_001755,52.66803899287471,Male,92.86362515869811,4895.7,52.0,One year,Mailed check,dsl,N,no,No,No internet service,No internet service,N,1,Yes,no,0
CUST_001756,65.60487817744436,F,81.78698228463205,157.79,2.0,monthly,Mailed check,fiber,yes,no,Yes,yes,No,no,Yes,no,Yes,Y
CUST_001757,42.93827228058462,Male,82.45648702011269,4025.02,50.0,Month-to-month,credit_card,DSL,yes,yes,No,No internet service,No internet service,yes,Yes,yes,no,yes
CUST_001758,59.29311820804408,Male,45.676865532591655,2107.69,43.0,Two year,Credit card,fiber,No,no,,No internet service,No,no,1,yes,yes,0
CUST_001759,69.18417386982968,FEMALE,63.41223151188594,535.66,8.0,2-year,credit_card,none,no,Yes,Yes,Yes,no,No,1,yes,yes,N
CUST_001760,64.72371680376071,m,58.99068102558593,3216.36,59.0,One year,Bank transfer,No,No,,,No,no,no,1,yes,yes,1
CUST_001761,69.59946794057089,m,44.887972486210685,2806.9,65.0,1-year,credit_card,dsl,N,Yes,No,yes,Yes,Y,0,yes,no,yes
CUST_001762,56.13191236607838,m,72.20328367891534,923.98,12.0,2-year,Mailed check,No,Y,no,Yes,No,No internet service,no,Yes,No,No,Yes
CUST_001763,46.13150458352389,F,54.24708484440367,215.97,4.0,monthly,Mailed check,DSL,Yes,yes,Yes,No internet service,Yes,no,No,Yes,yes,N
CUST_001764,20.970512821542474,Male,78.10807659700474,3401.62,41.0,monthly,Bank transfer,DSL,N,Yes,No,,No internet service,Y,1,No,no,No
CUST_001765,41.30906267805077,M,43.59616874211336,277.12,7.0,One year,Bank transfer,none,Y,No,no,No internet service,Yes,no,Yes,yes,yes,N
CUST_001766,32.35130107025713,Female,99.38081225683642,7112.69,69.0,One year,Electronic check,No,N,yes,yes,No,no,Y,0,yes,no,yes
CUST_001767,77.5641407624672,m,47.07334682815876,3264.09,69.0,One year,Credit card,dsl,Y,,yes,yes,no,No,0,no,Yes,No
CUST_001768,42.36171281351495,m,69.38604674400872,2072.26,30.0,Two year,Credit card,DSL,1,No phone service,yes,,Yes,Y,0,no,Yes,no
CUST_001769,46.848072101767286,MALE,80.83718620776135,518.15,6.0,One year,Credit card,DSL,Yes,No phone service,Yes,yes,No internet service,No,Yes,Yes,no,N
CUST_001770,53.272280640607015,Male,53.58719139599774,931.93,19.0,2-year,bank_transfer,fiber,Y,yes,yes,Yes,yes,No,Yes,Yes,yes,yes
CUST_001771,45.654036695586804,Male,82.049372868659,,66.0,2-year,Mailed check,none,yes,no,Yes,No internet service,No internet service,Y,1,Yes,no,N
CUST_001772,70.4257656064613,F,40.416328043991676,417.17,10.0,Month-to-month,Credit card,Fiber optic,N,Yes,no,No internet service,Yes,no,Yes,No,Yes,N
